comparison_type,target,unit,domain_type,domain,comparison,metric,estimate,CI_low,CI_high,CI_excludes_zero,domain_DOI,reference_DOI,inferential_eligible
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A-site pattern,Other/unknown,chronological - DOI-grouped,R2,-0.13612792367840298,-0.6610380787079035,0.005323660468338747,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A-site pattern,Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.01711543368520596,-0.016109926205388383,0.054069751482533096,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A-site pattern,Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.053333333333333344,-0.08342391304347829,0.2020421607378131,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A-site pattern,Other/unknown,chronological - DOI-grouped,coverage_90,-0.04833333333333334,-0.1395768633540372,0.011363636363636354,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A-site pattern,Other/unknown,chronological - DOI-grouped,interval_90_mean_width,0.4985595676693535,-0.5321785602658948,1.5601080491660315,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,MAE,0.19730500870447942,0.15615998446345172,0.23493420213139815,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,bias,-0.3420224882761797,-0.3885440974716042,-0.29765221342218995,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,RMSE,0.14074408483226675,0.08746207545993707,0.1896966861689267,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,R2,-0.04474272794857859,-0.06131930083372577,-0.027397059896274112,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.041338449034659996,0.036234377231108596,0.04683008274183731,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.053675970068337284,0.043215464575992374,0.0647208508900687,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,coverage_90,0.0017620521895973518,-0.005437604964945178,0.009468167524376328,False,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.6065136899484234,0.4777317299854129,0.745595822808322,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,MAE,0.47445716909917834,0.0886743559904422,0.8437044719203001,True,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,bias,-0.41600048836226444,-0.849642720149532,0.055181120694593945,False,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,RMSE,0.530426104682137,0.18542520925174666,0.8427780134091072,True,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,R2,-0.14124329345528708,-0.23762518896200893,-0.052652765749134474,True,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.007641198511704084,-0.002807832899946344,0.01977809672368737,False,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.09111111111111103,-0.016064814814814816,0.2083522727272727,False,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.02835858585858586,-0.1068492213804712,0.013932485525227556,False,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,0.6998202018202129,-0.18663004627078789,1.6483865793182086,False,30,30,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,MAE,0.8574259107315294,-0.020012622616958752,1.4964231196292819,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,bias,-1.233904088473031,-1.8351092150638562,-0.34149600567926297,True,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,RMSE,0.5778437659958771,-0.2516669928555781,1.4232272774456223,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,R2,-0.26632092471130564,-1.6190172524584363,0.10559432985564245,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.07469995750602021,0.041935878035980374,0.11187896824296993,True,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.12444444444444444,0.005840643274853802,0.2778333333333333,True,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,coverage_90,-0.06419047619047624,-0.1890775754746344,0.06383465608465612,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-0.6165036194115281,-2.4843826286068915,0.8743209478600126,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,MAE,-0.08597870115547668,-0.27344156349319076,0.1058569988646692,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,bias,-0.1121103780247541,-0.31899408208090657,0.10713631164636817,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,RMSE,-0.10942994900632685,-0.33352237199171914,0.060559795011853906,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,R2,0.02605538766957982,-0.05017566947715852,0.5685480679644996,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.03559144604621145,-0.006607192074769991,0.09215760784950086,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.13333333333333341,-0.029509803921568628,0.3148467432950191,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,B-site pattern,Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-0.529177317804665,-1.608491646623713,0.6669114758944272,False,25,25,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,MAE,0.02051984819334307,-0.13617090291940914,0.19477446772460305,False,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,bias,0.1109510498582959,-0.11992601798756056,0.37002813443493865,False,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,RMSE,-0.04357159537040678,-0.1715827768252445,0.14799515024582371,False,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,R2,0.049261019650784554,-0.43868553934976107,0.441571386283108,False,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.09693207105442425,0.016639677649072218,0.2019284018573247,True,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.375,0.128125,0.6875,True,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,chronological - DOI-grouped,interval_90_mean_width,0.6241048437165562,-1.2317641923737368,2.6781923223455957,False,12,12,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,MAE,0.5247375917492461,0.38018222899411,0.6850138550519553,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,bias,-0.7539727776043792,-0.9227493143526337,-0.5935895398665211,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,RMSE,0.48534987571467525,0.3169847920425456,0.6587753132193448,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,R2,-0.1414432467775869,-0.20734809732911888,-0.0919240609063854,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.04452113340939168,0.032464737484485945,0.05673232629161674,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.19319369522548796,0.13546451830287215,0.2558854215702063,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.031153216003382278,0.012754455837835769,0.05368949772819499,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,3.0598220527395217,2.6118895067084122,3.4962349966024178,True,159,159,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,MAE,0.8667663937995913,0.8667663937995913,0.8667663937995913,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,bias,-0.8667663937995913,-0.8667663937995913,-0.8667663937995913,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,RMSE,0.8281597603457707,0.8281597603457707,0.8281597603457707,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,R2,-8.240479052886059,-8.240479052886059,-8.240479052886059,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.011549503434041264,0.011549503434041264,0.011549503434041375,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,5.724251106667197,5.724251106667197,5.724251106667197,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,MAE,0.3344913290664948,-0.3855198730092253,1.054502531142215,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,bias,-1.8464007053686708,-2.0931371733101565,-1.5996642374271852,True,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,RMSE,0.5319237300913491,-0.7820186368345419,0.9904442347076277,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,R2,-0.15072269838238472,-0.21101577337440447,0.6250123797515514,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.008431461253454398,-0.0018518011506378773,0.018714723657546894,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,0.9482138686387103,0.40155909435698334,1.4948686429204372,True,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,MAE,-0.3171235911562831,-0.7463900099055805,0.12003713661248248,False,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,bias,-0.9323059870533523,-1.2824105610130383,-0.5692439667390425,True,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,RMSE,-0.28898160624261493,-0.8138671488654247,0.22646474373217362,False,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,R2,0.09263395344820335,-0.0937135235493297,0.24297976149081532,False,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.033359832734851214,-0.0031299578173721557,0.06980706107762058,False,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,-0.008130081300812997,-0.06099107458465889,0.033333333333333326,False,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.05328898743532873,0.0,0.12416621911922679,False,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,2.1069117438105316,1.1884034926871168,3.0662610115596225,True,41,41,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,MAE,0.19414287486346993,0.19414287486346993,0.19414287486346993,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,bias,-0.19414287486346993,-0.19414287486346993,-0.19414287486346993,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,RMSE,0.19414287486346993,0.19414287486346993,0.19414287486346993,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,R2,,,,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,-0.0015507743643952132,-0.0015507743643952132,-0.0015507743643952132,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-0.07372784233058738,-0.07372784233058738,-0.07372784233058738,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,MAE,0.5589503064757353,0.17236358146205136,0.9952093179728032,True,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,bias,-0.9077158478838103,-1.3121339691799243,-0.5231293076854368,True,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,RMSE,0.5692855878444645,0.19004390304548657,0.9382256120708169,True,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,R2,-0.44022833814305473,-1.3053832559385306,-0.10117442781286203,True,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.010889088245470191,-0.0036399226609716783,0.02877081973857534,False,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.08333333333333337,-0.04909620098039225,0.2436111111111111,False,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,coverage_90,0.02499999999999991,0.0,0.08333333333333337,False,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,0.8106803683051744,-0.353478180449388,2.098104351359628,False,20,20,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,MAE,0.27760657159812396,0.028614010099469848,0.5074886818362259,True,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,bias,-0.8115845347669489,-1.0748615512309556,-0.5840229153269421,True,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,RMSE,0.27928430283561445,-0.03551403756924937,0.5945908362929306,False,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,R2,-0.09623903805111167,-0.29318818609623426,0.009377500181255494,False,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.06100248655725582,0.038591553930356265,0.08353327316730776,True,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.07511737089201878,0.025114155251141575,0.13543037280701756,True,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.0010083226632521258,-0.039236363636363576,0.045224592624356685,False,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,1.2096496972892545,0.5093829985769335,1.8824497662869843,True,71,71,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,MAE,-1.1529601548935038,-1.1529601548935038,-1.1529601548935038,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,bias,-1.1529601548935038,-1.1529601548935038,-1.1529601548935038,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,RMSE,-1.1182986274263937,-1.1182986274263937,-1.1182986274263937,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,R2,3.0873360394416114,3.0873360394416114,3.0873360394416114,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.07686115948280858,0.07686115948280858,0.07686115948280858,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,1.2683552109166278,1.2683552109166278,1.2683552109166278,True,1,1,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,MAE,0.24568595195349308,0.13961199403944766,0.3419575290349167,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,bias,-0.4236085807581549,-0.5407969706226188,-0.29807610423276015,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,RMSE,0.20685245764068272,0.07787376911169877,0.33447569131706734,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,R2,-0.1490709155196075,-0.2758005991055734,-0.052544526935857754,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.0601153748062111,0.04212691898422164,0.07599894904874352,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.030782508630609884,0.01221099719367397,0.050873055294483986,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,coverage_90,0.0006885168277573905,-0.01858490348527623,0.021190882937458293,False,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.6611686651050643,0.30395831065844847,1.0041781129914455,True,237,237,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,MAE,1.337249360449574,0.684274316798886,1.9354012984847297,True,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,bias,-1.5055206380942243,-1.9786158861805907,-0.9158609714599737,True,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,RMSE,1.3470295993513446,0.7287307965482408,1.799952083213958,True,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,R2,-2.2545563453269306,-7.1127016774422,-0.7646428962796142,True,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.09132928768152915,0.03979648523543123,0.14753476868114435,True,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.07936507936507937,0.0,0.25013888888888874,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,coverage_90,0.011904761904761862,-0.14447916666666671,0.18181818181818188,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-0.5231985831215269,-2.55675182027924,1.1764457369512642,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,MAE,-0.331074074244591,-0.8620300197789645,0.1938460409061289,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,bias,-0.041929206925973975,-0.73651664348629,0.9332268186576109,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,RMSE,-0.08657233895694638,-0.8898306200744429,0.23951045926578907,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,R2,0.031442586343251255,-0.07385578337959231,4.138500319459059,False,5,5,False
