scheme,target,unit,domain_type,domain,records,DOI,descriptive_eligible,inferential_eligible,mean_measured,mean_measured_CI_low,mean_measured_CI_high,mean_predicted,mean_predicted_CI_low,mean_predicted_CI_high,MAE,MAE_CI_low,MAE_CI_high,bias,bias_CI_low,bias_CI_high,RMSE,RMSE_CI_low,RMSE_CI_high,R2,R2_CI_low,R2_CI_high,target_SD,target_SD_CI_low,target_SD_CI_high,MAE_over_target_SD,MAE_over_target_SD_CI_low,MAE_over_target_SD_CI_high,mean_feature_OOD_percentile,mean_feature_OOD_percentile_CI_low,mean_feature_OOD_percentile_CI_high,high_feature_OOD_fraction,high_feature_OOD_fraction_CI_low,high_feature_OOD_fraction_CI_high,mean_model_OOD_percentile,mean_model_OOD_percentile_CI_low,mean_model_OOD_percentile_CI_high,high_model_OOD_fraction,high_model_OOD_fraction_CI_low,high_model_OOD_fraction_CI_high,formula_unseen_fraction,formula_unseen_fraction_CI_low,formula_unseen_fraction_CI_high,coverage_90,coverage_90_CI_low,coverage_90_CI_high,coverage_95,coverage_95_CI_low,coverage_95_CI_high,interval_90_mean_width,interval_90_mean_width_CI_low,interval_90_mean_width_CI_high,interval_95_mean_width,interval_95_mean_width_CI_low,interval_95_mean_width_CI_high
DOI-grouped 5-fold,Jsc,mA cm^-2,A-site pattern,FA+MA,1107,255,True,True,21.932833487536428,21.58045047858083,22.283335454963293,21.29436672591615,21.045292231103666,21.52713345301778,1.9316062494137998,1.7399226225497821,2.1529612000025797,-0.6384667616202804,-0.9165198199817245,-0.3761223439769556,2.8036723816663582,2.4461291970480974,3.1874432598361393,0.2721145249646669,0.07423636523332672,0.4173113170647621,3.286213208949487,2.856654157574834,3.6928317192629123,0.58779090904795,0.5286814220997532,0.6643146898051859,0.607006516322511,0.5748767400587338,0.6379924719920196,0.08139420492361668,0.05297095074747459,0.11404453140838018,0.42637307469418934,0.4052506037832344,0.44639326905785254,0.0,0.0,0.0,0.05158730158730159,0.029663154514061003,0.07721770783785213,0.9304702487055427,0.9046632171904826,0.9529707142099832,0.967316343786932,0.9503190929041124,0.9810880315404198,8.929355201152667,8.401323266860544,9.514385402264535,12.415240883308535,11.677535062025807,13.233023779721735
DOI-grouped 5-fold,Jsc,mA cm^-2,A-site pattern,FA+Cs,331,72,True,True,19.910089016183075,18.93338724155482,20.835858550209807,19.81327497086144,19.257102377562134,20.325735749689557,2.209696489774669,1.834986287800048,2.6461004637287524,-0.09681404532163344,-0.7304319867083444,0.4830478160956683,3.008106921017691,2.467576462504596,3.56660566332203,0.5004227368424206,0.22312822341788624,0.6543053665842665,4.255905113100409,3.158906663065589,5.152405693171432,0.5192071794488187,0.4387001628786739,0.6492404549067124,0.7431261763459608,0.6929831252158603,0.7889790343675583,0.14814814814814817,0.07870370370370369,0.22414790868454662,0.5075398645805165,0.47430302635707494,0.5390738764279313,0.0,0.0,0.0,0.10509259259259258,0.045659436834094375,0.1769256756756757,0.942178731762065,0.8922355284388868,0.9811620545735129,0.9759837962962964,0.9461527070902072,0.9977484984984984,11.179097625411428,10.101176202200518,12.455363672880619,15.490048946398563,13.989379585799954,17.255063309246946
DOI-grouped 5-fold,Jsc,mA cm^-2,A-site pattern,MA+Cs,38,15,True,False,19.814500000000002,18.312337239583336,21.426432291666668,17.229214964916608,15.963250153467637,18.489029168824402,3.465364788199042,2.279652394559448,4.68705848787558,-2.58528503508339,-4.186802830801063,-1.0641091486374903,4.2858361785700945,2.954061236275688,5.46071236309942,-0.3822433931724849,-2.2635837259279787,0.1785487170665373,3.6453841856669893,2.280436410793556,4.68568542031362,0.9506171672725877,0.6979880681288076,1.5016040455180275,0.6375442527056804,0.5493465030957216,0.7311902121481796,0.06666666666666667,0.0,0.2222222222222222,0.44981681262597195,0.3623044124423491,0.5350638213071143,0.0,0.0,0.0,0.2,0.0,0.42857142857142855,0.9222222222222223,0.7691666666666667,1.0,1.0,1.0,1.0,14.95175675102951,12.597100936059695,17.646753060316417,20.764806430320537,17.431551687492206,24.637169541666108
DOI-grouped 5-fold,Jsc,mA cm^-2,A-site pattern,FA+MA+Cs,1665,342,True,True,21.25259619052919,20.94987083911987,21.54948772296127,21.033732868089942,20.87640659466365,21.178485898393998,2.030480120250659,1.8205083048208905,2.258779286622731,-0.21886332243924775,-0.4861224993675878,0.06687253626691622,3.231767924669665,2.7915758027325492,3.6905125198681543,0.042224598202428965,-0.06494374436477442,0.139507829489712,3.302237666006178,2.882951549008111,3.736775004590165,0.6148800678863252,0.5723311091837101,0.6710242935668983,0.4735918816298908,0.4439289826561472,0.5071159582936612,0.04692839123953675,0.02708789272487627,0.06833706855295257,0.3827680732978091,0.3651319311296286,0.40289974603650214,0.0,0.0,0.0,0.0663630229419703,0.04288549542379626,0.0914096144010358,0.9131677451852891,0.8891027966247357,0.9363265724420213,0.9498513710136516,0.931014672297302,0.9665910088833705,8.049259134304185,7.631366911715279,8.516462946835341,11.17684937109016,10.588522360078269,11.819433320127281
DOI-grouped 5-fold,Jsc,mA cm^-2,A-site pattern,Other/unknown,99,25,True,True,6.776523597883599,3.72926924001924,9.969097864076634,7.866531386086437,6.380585058147556,9.326221352034326,5.262723144099749,3.747451572581738,6.756164357252512,1.0900077882028396,-1.3486904306219851,3.665253557468948,6.569840438643858,5.065409137456692,7.8427789669386625,0.3131819631859536,-0.7055737898776834,0.49971416985325273,7.927458479944381,4.390269507398598,9.71656733643886,0.6638600703382899,0.5299263809485022,1.048782972707358,0.9549005901943617,0.9159695660249877,0.9860512694096585,0.8133333333333332,0.6666666666666666,0.9479366987179486,0.45995918741590686,0.3555251227932583,0.5568417237280271,0.0,0.0,0.0,0.6133333333333333,0.4332954545454545,0.7803606719367587,0.9816666666666666,0.9510869565217391,1.0,1.0,1.0,1.0,21.736685656084486,19.019978040676328,23.899975236314056,30.09932682171106,26.30175419332747,33.108280072562714
DOI-grouped 5-fold,Jsc,mA cm^-2,B-site pattern,Pb (no Sn),8768,1660,True,True,19.197535098042042,18.98096187528464,19.40504023336456,18.762268746326747,18.580970264147247,18.921118608394774,2.4270030855651252,2.3349752707053884,2.5247331798426234,-0.4352663517153012,-0.5766119417161049,-0.2901652648371678,3.464536022828482,3.304590119857261,3.6266363507596346,0.4602727424400843,0.41145826127036844,0.5094078068362863,4.7158274440617305,4.513220236745621,4.921041115991074,0.5146505283227143,0.4926619256661841,0.5386344900841208,0.5675316805644495,0.5537503559388025,0.5812956782793505,0.0880032479790069,0.07618031740672762,0.0992824407236999,0.3829629683434842,0.37472490229409544,0.39212307825096016,0.0,0.0,0.0,0.042767312614938414,0.03435374828577282,0.051179739846937765,0.9130428214729298,0.9029012374101701,0.92260084030819,0.9588529300017905,0.951665054740475,0.966040727991457,10.148862749285597,9.930527928552173,10.364210125110143,14.099629105145448,13.802003095950306,14.399692018113724
DOI-grouped 5-fold,Jsc,mA cm^-2,B-site pattern,Sn (no Pb),155,30,True,True,15.588546190476192,13.444870781354961,17.621835095174433,14.747216080614542,13.445422802604645,16.011477522969468,4.055439839566337,2.8682132061081056,5.18161206823273,-0.8413301098616485,-2.4695110598547196,0.8641606300435839,5.510832664716978,4.080118289882862,6.723479313544607,0.2999697997649847,-0.037063191328159835,0.5028937755318305,6.586562780982432,5.058338677439015,7.707365626317838,0.6157141402000634,0.5048505109187961,0.7704768204734413,0.9210329895578248,0.8876787570704235,0.9508616731449249,0.5308080808080808,0.36361408199643497,0.7109848484848484,0.43162928784065735,0.35948852034193446,0.4990097850748947,0.0,0.0,0.0,0.30787878787878786,0.1611996753246753,0.4714972882231405,0.9089646464646465,0.8190751964085298,0.9800332792207792,0.993939393939394,0.979020979020979,1.0,18.453706915243572,16.70763604132309,20.287034423895772,25.677706057583457,23.246424361209794,28.266021277517357
DOI-grouped 5-fold,Jsc,mA cm^-2,B-site pattern,Pb+Sn,98,25,True,True,25.99500634920635,24.349515057189546,27.479131660273367,23.411017357064058,21.738910074804597,24.702730758763085,4.104872134302703,3.192873693714042,5.10623803868933,-2.583988992142291,-4.080040662111234,-1.0299861833773234,5.372167871671244,3.887031083050164,7.031957457220436,-0.17480009247273376,-1.812900337040616,0.08903055082470053,4.956414161768123,2.7216328788186828,7.118451552338613,0.8281939322113376,0.6384119700324703,1.4755048841310558,0.7965189441754942,0.7350317150095206,0.855419163083678,0.154,0.036707657200811365,0.30306324110671934,0.47409298747290285,0.4053885268395843,0.552259676997652,0.0,0.0,0.0,0.35,0.15616319444444446,0.5384615384615384,0.9355555555555556,0.8444367283950617,1.0,0.9755555555555556,0.9318976050830889,1.0,15.894380543967243,13.991764779285168,18.373077861633053,22.120429558164297,19.443163884163976,25.62846458658913
DOI-grouped 5-fold,Jsc,mA cm^-2,B-site pattern,Other/unknown,95,25,True,True,2.992070793650794,1.5725798140567162,5.2127689831349215,3.0563215436612894,2.29090990316764,4.279290571060473,1.932324748569008,1.1474407273981664,3.0163011614954107,0.06425075001049592,-1.222761894494365,1.038782201362359,3.1138849958101282,1.3843712000255455,4.695535990818874,0.622659978558999,-1.01299913381015,0.7101375902907059,5.069161572332927,1.1712573053571629,8.376985152079362,0.38119217961318885,0.29844021224237566,1.1072128123604656,0.917499820331351,0.8669436078018105,0.9597816787030375,0.6466666666666666,0.4620761183261183,0.817494824016563,0.22046513054308556,0.16675703599221964,0.2776294967551178,0.0,0.0,0.0,0.22,0.07772727272727271,0.3788009404388714,0.96,0.863474025974026,1.0,0.96,0.863474025974026,1.0,10.77476549523538,8.351886098454882,13.553442341255293,14.958931986850118,11.575484413664643,18.79897888483073
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Other/unknown,48,12,True,False,2.2566011904761907,1.4003287480376765,3.5065219345238097,2.2955405109565867,2.0797102631372084,2.5052162287874786,1.5382565879869858,0.8575899296234842,2.5083505037500204,0.038939320480395924,-1.4079845908202215,1.0388061576276373,2.1645170834576373,1.0616359681568712,3.3876360584182392,-0.23601648882377368,-1.5338863485096519,-0.042374984857243024,1.9469234928426722,0.8791767887162288,2.8144882973824625,0.790096063683017,0.7101766531960721,1.3628607270733635,0.8876851719731329,0.780782012546528,0.9681119300016613,0.625,0.3125,0.871875,0.2662170659823007,0.20023162663340147,0.33627015539951727,0.0,0.0,0.0,0.1111111111111111,0.0,0.27797619047619027,0.9166666666666666,0.7142857142857143,1.0,0.9166666666666666,0.7142857142857143,1.0,7.800328238844489,6.19432147077357,9.422232555534741,10.837643455375092,8.593483144551037,13.110616924738471
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb (no Sn),807,159,True,True,12.590448561789628,11.973594106865024,13.250902212517502,12.258866005650212,11.731379367866051,12.759030691150677,1.762386515005728,1.5518012179930074,1.9873019051821896,-0.3315825561394159,-0.6342911621844695,-0.009130216425103099,2.500910702617624,2.1997470105132746,2.79333282983576,0.6678187251500022,0.5918931510977988,0.7357024477776025,4.339209426956832,3.9612881812788925,4.67500746054565,0.40615382702137115,0.3624280463968412,0.4545353427771604,0.862778057063822,0.8432944367999264,0.8798312261897898,0.2837227953174392,0.21707581873953033,0.350813042275762,0.40953482417370296,0.38154063125171384,0.43763281854104347,0.0,0.0,0.0,0.04076026637069922,0.014323755432618442,0.06855725561278611,0.9511194205145372,0.9275895168739691,0.9723985044548771,0.9790724885341978,0.9655986031060659,0.9906564455314765,9.907795386107368,9.090503759205385,10.75042410226204,13.75327030313431,12.623074112141918,14.916802798146966
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Pb+Sn,2,1,False,False,19.0,,,13.49893503415516,,,5.501064965844839,,,-5.501064965844839,,,5.60588156411981,,,-24.971824885072245,,,1.1000000000000165,,,5.00096815076796,,,0.9518529654965044,,,1.0,,,0.44850785537096893,,,0.0,,,0.0,,,1.0,,,1.0,,,13.303282930696462,,,18.548080779061017,,
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Cs (no FA/MA) / Sn (no Pb),5,2,False,False,11.032333333333334,,,11.138715113153882,,,5.154138959123152,,,0.10638177982054886,,,6.814278655027685,,,0.07083879906330603,,,7.069266526466676,,,0.7290910506523605,,,0.964011283665287,,,0.6666666666666666,,,0.447586175746795,,,0.0,,,0.0,,,0.8333333333333333,,,1.0,,,23.638163475080717,,,33.20981469620461,,
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),200,41,True,True,18.677052402069474,17.070156475680907,20.25918507136139,18.344096874102032,17.209020225751672,19.310401413167824,3.528054126247614,2.8480375660625232,4.253891733797521,-0.3329555279674436,-1.6311075116940938,1.0009100675005784,4.445769567424563,3.5800180924678853,5.321296914482092,0.26351092259107534,-0.3298059155889949,0.5198776792762562,5.180405949371565,3.8099696754475763,6.210533465529997,0.6810381581535329,0.545635598759251,0.8897551178399569,0.759046522060534,0.7113990538529458,0.8099337112605959,0.25447154471544714,0.14281832298136646,0.38937403638606227,0.4667808575855348,0.40512962669396624,0.526402486212015,0.0,0.0,0.0,0.13008130081300814,0.03698830409356725,0.22525698775698774,0.9253695491500371,0.8563754835589942,0.9805681818181817,0.9961382113821139,0.9889702818627452,1.0,14.801185456000113,13.339009424976835,16.292533959128782,20.520151594900053,18.51328326304984,22.59892383900177
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,1,1,False,False,24.5,,,18.939676941827077,,,5.560323058172923,,,-5.560323058172923,,,5.560323058172923,,,,,,0.0,,,,,,0.9763211305720514,,,1.0,,,0.5460046606028716,,,0.0,,,0.0,,,1.0,,,1.0,,,17.89022297084435,,,24.9434145351415,,
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),100,20,True,True,18.603125346320347,17.342974217765896,19.891118710963724,16.662903604841624,15.611480447950797,17.72303928108737,3.0278234200230463,2.0033783818633784,4.212362196444765,-1.940221741478728,-3.4165901464507553,-0.4658010052096685,4.288879020498004,2.8107372679680442,5.8741556937833925,-0.5550868444348396,-2.737020162221978,0.2313908280079762,3.439271590170664,2.456822481093709,4.313176814398533,0.8803676419961934,0.6405000036396131,1.3053332007118026,0.9011099175355923,0.8526581560241479,0.9446117550457367,0.48863636363636365,0.27715909090909085,0.7142857142857143,0.397203772007455,0.30318982699769365,0.48652732217338424,0.0,0.0,0.0,0.18,0.047619047619047616,0.3381428571428571,0.925,0.8333333333333334,1.0,1.0,1.0,1.0,16.027755053031246,13.786383873305056,18.08889090359669,22.328084368851286,19.200579462083653,25.28484428784732
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),328,71,True,True,19.878634870871096,18.90016570590937,20.820029288077492,19.7419366404195,19.198037406348387,20.227196373616103,2.202298368519296,1.823453606369353,2.6448831673564603,-0.13669823045160115,-0.7770775314423894,0.44355287734248244,3.0085345040802687,2.4587712757035676,3.5719229657488842,0.5046346216328035,0.23031942471953543,0.6572047062232936,4.274567423448094,3.179772086252559,5.1750549270597554,0.5152096458786944,0.4347496781939197,0.6424490155395014,0.742004759831768,0.6905172122076363,0.7886038795826509,0.15023474178403756,0.08094877344877344,0.22916666666666666,0.5058910107816256,0.47092560675857215,0.536841136575553,0.0,0.0,0.0,0.10657276995305165,0.04567858954845256,0.17889102564102566,0.9413643477023759,0.891739864864865,0.9808795407122871,0.9756455399061034,0.9449803602430557,0.9977477477477477,11.165878505566688,10.065779349427663,12.464623030666308,15.47026060570723,13.951317557263192,17.262928758967448
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,3,1,False,False,22.143333333333334,,,24.87829643223941,,,2.734963098906077,,,2.734963098906077,,,2.9775915866047407,,,-4.060467580927137,,,1.3236397630103873,,,2.0662442874078377,,,0.8227467488536421,,,0.0,,,0.6246084843017865,,,0.0,,,0.0,,,1.0,,,1.0,,,12.117655134387865,,,16.8950211354832,,
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),1042,237,True,True,21.7212874206197,21.435007904913483,21.99982254549547,21.194033776892034,20.98954626972542,21.387576665561664,1.7837967209348407,1.6139714913625078,2.003628820065363,-0.5272536437276665,-0.7911808429594476,-0.26877466988221294,2.6001272589879183,2.2462855874293775,2.9980833338502517,0.09893425397038302,-0.1241039649584124,0.2586377370327315,2.7391534603295904,2.333825060750383,3.125733463529784,0.6512219000392202,0.5840658825508626,0.7382837802467214,0.5904481861716874,0.5563312314463701,0.6237766125275918,0.0750685086128124,0.04727546162637906,0.10563857590912384,0.4243451447993271,0.40309779338603074,0.444905864398563,0.0,0.0,0.0,0.04405264215390797,0.022908106523787615,0.06832836548273928,0.9353026954292777,0.9095000108897991,0.9566396971578596,0.9665084095463842,0.9488271528972788,0.9809951109332921,8.365914771805071,7.892828282793321,8.890556429080576,11.632928852491666,10.965325765014422,12.368877388517712
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,49,14,True,False,27.989329365079364,26.78960127314815,29.140406296296298,25.10178199626974,23.59147149396721,26.29509170803665,3.460701867183311,2.4291977413960524,4.549174435709763,-2.887547368809628,-4.3025575797584,-1.4130524866135115,4.058399877636177,3.0639199753790813,5.032045618941904,-1.9129077183002963,-7.176255040480382,-0.4009517573588749,2.377888426253254,1.5842711169568728,3.057052349801269,1.4553676400352409,0.9885531991626616,2.473142821939286,0.7570815799144665,0.6688937477695225,0.8385442234140819,0.08928571428571429,0.0,0.2727272727272727,0.4125302411212632,0.3151136235161696,0.5206330900890794,0.0,0.0,0.0,0.07142857142857142,0.0,0.25,0.9206349206349207,0.7606837606837608,1.0,0.9920634920634921,0.9735119047619047,1.0,14.567837035005338,12.086571552790677,17.83942318523829,20.232219460720426,16.761311288427784,24.753634001775684
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),16,5,True,False,15.356428571428571,11.974285714285713,21.37416666666667,15.359829244157577,13.733303133213669,16.97797876941073,4.781738749674128,2.072724335476557,8.260091691088776,0.0034006727290060825,-6.1157684484480015,4.296159240054497,5.9725718178410885,2.1865359819573134,8.636581224718638,-0.09252026995005314,-10.333308062094574,0.037134046728922065,5.7140841125151445,1.074511834635363,7.328945981716892,0.8368338049489037,0.7304987127619883,2.9066589065124675,0.9410417740612758,0.918934296875813,0.9711743304454687,0.34285714285714286,0.0,0.8571428571428572,0.5891244838137781,0.4689522538581851,0.7168237245059818,0.0,0.0,0.0,0.34285714285714286,0.0,0.8571428571428572,0.7428571428571429,0.3333333333333333,1.0,0.9428571428571428,0.8095238095238096,1.0,20.131274790862,13.72890033674365,26.261810201211166,27.99405196630972,18.958644102827297,36.651148647185614
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),1632,334,True,True,21.164351844935936,20.86950316700374,21.429718543135806,20.982722033224626,20.84421206480766,21.12359511830839,1.9632015346829734,1.769439224829711,2.1744356970294145,-0.1816298117113085,-0.43328110288355226,0.10148236710643721,3.0804486042096144,2.6788788548000837,3.497057879179801,0.006201372637765212,-0.09615335472340754,0.09030477415072868,3.09004476421254,2.7039122098478625,3.5033165270779882,0.6353310985717293,0.5917311080016193,0.6891875325754856,0.46506131799024497,0.43570855096025163,0.4977508005964988,0.04625601737701068,0.02679485363550519,0.0664734763490103,0.3805602015235045,0.3622476645579998,0.3999251550848997,0.0,0.0,0.0,0.04400046061722708,0.02647329489932147,0.06562522817040065,0.915578948662781,0.8914460708283406,0.9385834752511202,0.9501472122355357,0.9311650615077093,0.9674159432040262,7.821280032860096,7.3998701230700625,8.241409143598872,10.856744069633313,10.281799780867756,11.442607023537924
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,33,8,True,False,24.93679761904762,20.833545833333332,28.889095238095237,23.163435223716906,19.932189773640168,25.434995222992807,4.839361067701532,2.5630834946627474,7.599719622266142,-1.7733623953307136,-5.053419337002602,2.2769335242585624,7.093818936323984,3.2400412482486485,10.831138785725567,0.06178006900193367,-2.6905437078877767,0.2166553577776733,7.323653220034089,2.4877328976085744,10.946027469774009,0.6607851194351071,0.5293444853271883,1.642496546382364,0.8297429135851065,0.7000253472699831,0.9089431203885919,0.075,0.0,0.2571428571428571,0.4749467198750238,0.32011052199407436,0.6560897549473281,0.0,0.0,0.0,1.0,1.0,1.0,0.8125,0.5,1.0,0.9375,0.8,1.0,17.567386619594885,12.868731715062388,22.839650377078982,24.54124570691355,17.767122544364593,32.090885880658476
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,18,8,True,False,1.2684166666666667,0.5499916666666667,2.030688095238095,2.24430994086127,1.6916042705613268,3.0105201514549322,1.3474072993164077,0.7265562794321094,2.3525402497121695,0.9758932741946034,-0.03899445817130982,2.221363809791742,1.7902954877096457,0.8432467653167817,2.849103974140902,-2.041243904968675,-17.61071923546442,0.26417643946705,1.026594873707356,0.4279718203812521,1.2378536644206604,1.3125014880022705,0.7795284687347557,3.517349927818364,0.8995255732290826,0.8370588330412062,0.9553837934628369,0.375,0.0,0.7160714285714269,0.13964710612594447,0.08584781290541076,0.19729965848279235,0.0,0.0,0.0,0.125,0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,9.992582991438454,6.9665775533906125,14.375372460983419,13.921599637268198,9.655336418909558,20.032694359018915
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),4665,915,True,True,19.151066038058698,18.897291702671545,19.408840605459776,18.585022533092594,18.41927422270983,18.739297617701375,2.7815356562386326,2.65391580256845,2.9193719410167387,-0.5660435049661047,-0.7790224437266553,-0.33512189386141467,3.8054753318636396,3.589196579846372,4.037103519109776,0.2412745735639087,0.164055346855417,0.3104771707406258,4.368844547284429,4.101513747495911,4.6403509275881465,0.6366753557225033,0.6074873670997406,0.6722818467610465,0.5264748368250441,0.5089421413064513,0.5448463314929443,0.05741566159116786,0.044270225004353396,0.0722688160371181,0.3568352934440721,0.3447100871690703,0.3690049819634549,0.0,0.0,0.0,0.030402778763434498,0.020584387043351745,0.04022309060835473,0.9001831862528088,0.8850747940988641,0.9143183173580387,0.9548008052761656,0.9446211408623735,0.9653585835864603,11.109182250969756,10.8522738934934,11.395826341199172,15.441376333289021,15.08208541731778,15.836600136943776
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,10,2,False,False,25.13857142857143,,,20.178055847810874,,,4.960515580760552,,,-4.960515580760552,,,5.2460242660196,,,-12.169195907239224,,,1.4456084094488528,,,3.4314379664211963,,,0.743543576710765,,,0.0,,,0.6843246423219298,,,0.0,,,0.0,,,1.0,,,1.0,,,15.604491981643605,,,21.529463977980846,,
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),20,5,True,False,10.607733333333332,5.578116666666667,15.159999999999998,9.89485668498276,9.080920499665948,10.577077333117073,4.385361030353543,2.125931521957555,6.710204910469476,-0.712876648350574,-5.230173328354741,4.302635528116148,5.0216384790268425,2.7934658481540855,6.72123293458413,-0.03381624794056104,-8.741832583006586,0.11068658469787639,4.938826466097209,0.0,6.252487212295904,0.8879358407218894,0.7664040413564923,2.704764982700304,0.9380950160319266,0.9072443533593592,0.9700511938724392,0.4,0.0,1.0,0.56133081122919,0.41697590411621654,0.6721738707056122,0.0,0.0,0.0,0.2,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,22.41767140909615,19.875001138928628,24.39228811388749,31.077275588941156,27.463670692834068,34.00890837843957
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),38,15,True,False,19.814500000000002,18.312337239583336,21.426432291666668,17.229214964916608,15.963250153467637,18.489029168824402,3.465364788199042,2.279652394559448,4.68705848787558,-2.58528503508339,-4.186802830801063,-1.0641091486374903,4.2858361785700945,2.954061236275688,5.46071236309942,-0.3822433931724849,-2.2635837259279787,0.1785487170665373,3.6453841856669893,2.280436410793556,4.68568542031362,0.9506171672725877,0.6979880681288076,1.5016040455180275,0.6375442527056804,0.5493465030957216,0.7311902121481796,0.06666666666666667,0.0,0.2222222222222222,0.44981681262597195,0.3623044124423491,0.5350638213071143,0.0,0.0,0.0,0.2,0.0,0.42857142857142855,0.9222222222222223,0.7691666666666667,1.0,1.0,1.0,1.0,14.95175675102951,12.597100936059695,17.646753060316417,20.764806430320537,17.431551687492206,24.637169541666108
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,29,7,True,False,5.89684126984127,1.634340555555556,14.4523875,5.100626388259315,2.73949151696549,8.808600018812035,3.0446907325686285,0.9973024749629302,6.520537184796182,-0.7962148815819559,-5.397778923887003,1.9338216973484186,4.83639463223837,1.168135092695069,8.475863041702391,0.6746694335851364,-2.0078559099659317,0.6917528815990021,8.479286232139517,0.9100282799656884,11.895710779979495,0.3590739419820699,0.3131626600964581,1.4500169690953217,0.9925598116147664,0.9877298491224167,0.9966273264209472,1.0,1.0,1.0,0.207480960857336,0.0910221150585841,0.35283159093158356,0.0,0.0,0.0,0.4523809523809524,0.11000000000000001,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,16.41871640197204,10.226618440611045,22.502562380369703,22.724204925707006,14.114482998930823,31.23441892423176
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),56,14,True,False,7.412871504157219,2.8974900604686322,11.87231209372638,8.599790332959758,6.95422146890743,10.110664274695774,6.074418103152794,4.309107608471586,7.71695599189074,1.1869188288025398,-2.443460661705278,4.924329671086054,6.880784776944245,5.142642104596949,8.238059944005181,0.3237993207241079,-1.8957012076042337,0.4821213263346633,8.367585765918644,3.6063024710159386,10.072770326727074,0.7259463210875028,0.5979167982102183,1.5786682519954158,0.9257939996470584,0.8634371278570173,0.9796254041400032,0.6666666666666666,0.4375,0.8958333333333333,0.5959135501382781,0.5004719258992059,0.6942358948275702,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.8126041666666666,0.9761904761904762,0.9166666666666666,1.0,1.0,1.0,1.0,23.756721999250335,21.27777833432498,25.83696775987897,32.869837351269894,29.358613015513104,35.7347069273822
DOI-grouped 5-fold,Jsc,mA cm^-2,A x B domain,Other/unknown / Sn (no Pb),14,4,False,False,6.08875,,,10.14045881822728,,,6.303347507593555,,,4.05170881822728,,,7.94516056173516,,,-2.3839399896490185,,,4.319081029281576,,,1.4594186737547816,,,0.9908700196242156,,,1.0,,,0.42595581436510666,,,0.0,,,1.0,,,0.96875,,,1.0,,,23.973004649700783,,,33.30900328626222,,
DOI-grouped 5-fold,Jsc,mA cm^-2,FA presence,FA absent,5712,1124,True,True,17.682055444949125,17.36264496547757,18.014566940324993,17.171513970068307,16.922872183020424,17.41525943493455,2.6814420039928226,2.56517882901045,2.807951246711218,-0.5105414748808176,-0.7088580122345927,-0.3261149850790744,3.7153019611501032,3.5242157712738567,3.907759464699768,0.5596960668293882,0.5069815996412096,0.6063811300570384,5.59909497532598,5.3399505991612255,5.846849020789071,0.47890632607758343,0.45361347932944435,0.5058285848774675,0.5917319144915679,0.5749987760367796,0.6084047902726192,0.11424742157761432,0.0974573768269073,0.13146491664857657,0.3659493266650448,0.35536009829472615,0.37639574266836795,0.0,0.0,0.0,0.04633922020226187,0.03496423189654793,0.05729180036806273,0.9107174028993674,0.8979734989241589,0.922877761521656,0.9596217345233061,0.951112207114797,0.9681420978025846,11.212029266273898,10.94115186654591,11.491441296272635,15.58006041790407,15.197934425141577,15.966801893006773
